id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	direction	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	is_copy_of	gapseq.status
rxn32093	rxn833_m	trans-Dec-2-enoyl-CoA reductase	(1) cpd00006[0] + (1) cpd03128[0] <=> (1) cpd00005[0] + (1) cpd03129[0]	-1:cpd00006:0:0:"NADP";-1:cpd03128:0:0:"Decanoyl-CoA";1:cpd00005:0:0:"NADPH";1:cpd00067:0:0:"H+";1:cpd03129:0:0:"(2E)-Decenoyl-CoA"	0	(1) cpd00006[0] + (1) cpd03128[0] <= (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd03129[0]	(1) NADP[0] + (1) Decanoyl-CoA[0] <= (1) NADPH[0] + (1) H+[0] + (1) (2E)-Decenoyl-CoA[0]	<	<					16.55	1.19	cpd00005;cpd00006;cpd00067;cpd03128;cpd03129	OK	1	rxn03252;rxn32086		rxn03252	approved
rxn32094	TR_met643_c_r	-	(1) cpd05170[0] <=> (1) cpd05170[1]	-1:cpd05170:0:0:"Verbascose";1:cpd05170:1:0:"Verbascose"	1	(1) cpd05170[0] <=> (1) cpd05170[1]	(1) Verbascose[0] <=> (1) Verbascose[1]	=	=					0	2	cpd05170	OK	1	rxn29425;rxn32089;rxn32092		rxn29425	not.assessed
rxn32095	rxn66_p	UMP kinase	(1) cpd00002[0] + (1) cpd00091[0] <=> (1) cpd00008[0] + (1) cpd00014[0]	-1:cpd00002:0:0:"ATP";-1:cpd00067:0:0:"H+";-1:cpd00091:0:0:"UMP";1:cpd00008:0:0:"ADP";1:cpd00014:0:0:"UDP"	0	(1) cpd00002[0] + (1) cpd00067[0] + (1) cpd00091[0] <=> (1) cpd00008[0] + (1) cpd00014[0]	(1) ATP[0] + (1) H+[0] + (1) UMP[0] <=> (1) ADP[0] + (1) UDP[0]	=	=					9.53	2	cpd00002;cpd00008;cpd00014;cpd00067;cpd00091	OK	1	rxn00119;rxn30446		rxn00119	approved
rxn32096	TR_met316_c_p	-	(1) cpd03778[0] <=> (1) cpd03778[1]	-1:cpd03778:1:0:"Terephthalate";-2:cpd00067:1:0:"H+";1:cpd03778:0:0:"Terephthalate";2:cpd00067:0:0:"H+"	1	(1) cpd03778[1] + (2) cpd00067[1] <=> (1) cpd03778[0] + (2) cpd00067[0]	(1) Terephthalate[1] + (2) H+[1] <=> (1) Terephthalate[0] + (2) H+[0]	=	=					0	2	cpd03778	OK	0	rxn32101			corrected
rxn32097	TR_met1187_c_r	-	(1) cpd00198[0] <=> (1) cpd00198[1]	-1:cpd00198:0:0:"D-Xylulose5-phosphate";1:cpd00198:1:0:"D-Xylulose5-phosphate"	1	(1) cpd00198[0] <=> (1) cpd00198[1]	(1) D-Xylulose5-phosphate[0] <=> (1) D-Xylulose5-phosphate[1]	=	=					0	2	cpd00198	OK	0	rxn32098			not.assessed
rxn32098	TR_met1187_c_v	-	(1) cpd00198[0] <=> (1) cpd00198[1]	-1:cpd00198:0:0:"D-Xylulose5-phosphate";1:cpd00198:1:0:"D-Xylulose5-phosphate"	1	(1) cpd00198[0] <=> (1) cpd00198[1]	(1) D-Xylulose5-phosphate[0] <=> (1) D-Xylulose5-phosphate[1]	=	=					0	2	cpd00198	OK	1	rxn32097		rxn32097	not.assessed
rxn32099	rxn93_p	3-hydroxyisobutyrate dehydrogenase	(1) cpd00003[0] + (1) cpd00876[0] <=> (1) cpd00004[0] + (1) cpd00287[0]	-1:cpd00003:0:0:"NAD";-1:cpd00876:0:0:"3-Hydroxyisobutyrate";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd00287:0:0:"3-Oxo-2-methylpropanoate"	0	(1) cpd00003[0] + (1) cpd00876[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00287[0]	(1) NAD[0] + (1) 3-Hydroxyisobutyrate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Oxo-2-methylpropanoate[0]	=	=					5.22	1.07	cpd00003;cpd00004;cpd00067;cpd00287;cpd00876	OK	1	rxn01480;rxn32100		rxn01480	approved
rxn32100	rxn93_m	3-hydroxyisobutyrate dehydrogenase	(1) cpd00003[0] + (1) cpd00876[0] <=> (1) cpd00004[0] + (1) cpd00287[0]	-1:cpd00003:0:0:"NAD";-1:cpd00876:0:0:"3-Hydroxyisobutyrate";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd00287:0:0:"3-Oxo-2-methylpropanoate"	0	(1) cpd00003[0] + (1) cpd00876[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00287[0]	(1) NAD[0] + (1) 3-Hydroxyisobutyrate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Oxo-2-methylpropanoate[0]	=	=					5.22	1.07	cpd00003;cpd00004;cpd00067;cpd00287;cpd00876	OK	1	rxn01480;rxn32099		rxn01480	approved
rxn32101	TR_met316_c_m	-	(1) cpd03778[0] <=> (1) cpd03778[1]	-1:cpd03778:1:0:"Terephthalate";-2:cpd00067:1:0:"H+";1:cpd03778:0:0:"Terephthalate";2:cpd00067:0:0:"H+"	1	(1) cpd03778[0] <=> (1) cpd03778[1]	(1) Terephthalate[0] <=> (1) Terephthalate[1]	=	=					0	2	cpd03778	OK	1	rxn32096		rxn32096	removed
rxn32102	rxn230_v	Cystathionine beta-synthase	(1) cpd00054[0] + (1) cpd00135[0] <=> (1) cpd00001[0] + (1) cpd00424[0]	-1:cpd00054:0:0:"L-Serine";-1:cpd00135:0:0:"Homocysteine";1:cpd00001:0:0:"H2O";1:cpd00424:0:0:"Cystathionine"	0	(1) cpd00054[0] + (1) cpd00135[0] <=> (1) cpd00001[0] + (1) cpd00424[0]	(1) L-Serine[0] + (1) Homocysteine[0] <=> (1) H2O[0] + (1) Cystathionine[0]	=	=					-5.67	1.1	cpd00001;cpd00054;cpd00135;cpd00424	OK	1	rxn00953		rxn00953	approved
rxn32103	rxn1224_m	RXN-718	(1) cpd14528[0] <=> (1) cpd14529[0]	-2:cpd00067:0:0:"H+";-1:cpd14528:0:0:"3-Dehydroteasterone";1:cpd14529:0:0:"Typhasterol"	0	(2) cpd00067[0] + (1) cpd14528[0] <= (1) cpd14529[0]	(2) H+[0] + (1) 3-Dehydroteasterone[0] <= (1) Typhasterol[0]	<	<					12.5	0.38	cpd00067;cpd14528;cpd14529	CI:-2	1	rxn07301		rxn07301	not.assessed
rxn32104	rxn697_p	Thiamin hydrolase	(1) cpd00001[0] + (1) cpd00305[0] <=> (1) cpd00939[0] + (1) cpd02636[0]	-1:cpd00001:0:0:"H2O";-1:cpd00305:0:0:"Thiamin";1:cpd00067:0:0:"H+";1:cpd00939:0:0:"Toxopyrimidine";1:cpd02636:0:0:"4-Methyl-5--2-hydroxyethyl-thiazole"	0	(1) cpd00001[0] + (1) cpd00305[0] => (1) cpd00067[0] + (1) cpd00939[0] + (1) cpd02636[0]	(1) H2O[0] + (1) Thiamin[0] => (1) H+[0] + (1) Toxopyrimidine[0] + (1) 4-Methyl-5--2-hydroxyethyl-thiazole[0]	>	>					-3.67	1.02	cpd00001;cpd00067;cpd00305;cpd00939;cpd02636	OK	1	rxn01537		rxn01537	approved
rxn32105	rxn239_p	2-dehydro-3-deoxyphosphoheptonate aldolase	(1) cpd00001[0] + (1) cpd00061[0] + (1) cpd00236[0] <=> (1) cpd00009[0] + (1) cpd02857[0]	-1:cpd00001:0:0:"H2O";-1:cpd00061:0:0:"Phosphoenolpyruvate";-1:cpd00236:0:0:"D-Erythrose4-phosphate";1:cpd00009:0:0:"Phosphate";1:cpd02857:0:0:"DAHP"	0	(1) cpd00001[0] + (1) cpd00061[0] + (1) cpd00236[0] => (1) cpd00009[0] + (1) cpd02857[0]	(1) H2O[0] + (1) Phosphoenolpyruvate[0] + (1) D-Erythrose4-phosphate[0] => (1) Phosphate[0] + (1) DAHP[0]	>	>					-2.65	0.99	cpd00001;cpd00009;cpd00061;cpd00236;cpd02857	OK	1	rxn01332;rxn30366;rxn38069		rxn01332	approved
rxn32106	TR_met1099_c_r	-	(1) cpd11620[0] <=> (1) cpd11620[1]	-1:cpd11620:0:0:"Reducedferredoxin";1:cpd11620:1:0:"Reducedferredoxin"	1	(1) cpd11620[0] <=> (1) cpd11620[1]	(1) Reducedferredoxin[0] <=> (1) Reducedferredoxin[1]	=	=					0	2	cpd11620	OK	0	rxn32109;rxn34179;rxn34180			not.assessed
rxn32107	rxn1549_v	Succinyl-CoA hydrolase	(1) cpd00001[0] + (1) cpd00078[0] <=> (1) cpd00010[0] + (1) cpd00036[0]	-1:cpd00001:0:0:"H2O";-1:cpd00078:0:0:"Succinyl-CoA";1:cpd00010:0:0:"CoA";1:cpd00036:0:0:"Succinate";1:cpd00067:0:0:"H+"	0	(1) cpd00001[0] + (1) cpd00078[0] => (1) cpd00010[0] + (1) cpd00036[0] + (1) cpd00067[0]	(1) H2O[0] + (1) Succinyl-CoA[0] => (1) CoA[0] + (1) Succinate[0] + (1) H+[0]	>	>					-5.76	1.21	cpd00001;cpd00010;cpd00036;cpd00067;cpd00078	OK	1	rxn00287;rxn27252;rxn32154		rxn00287	approved
rxn32108	rxn748_x	N-Formimino-L-aspartate iminohydrolase	(1) cpd00001[0] + (1) cpd02154[0] <=> (1) cpd00013[0] + (1) cpd00769[0]	-1:cpd00001:0:0:"H2O";-1:cpd02154:0:0:"N-Formimino-L-aspartate";1:cpd00013:0:0:"NH3";1:cpd00769:0:0:"N-Formyl-L-aspartate"	0	(1) cpd00001[0] + (1) cpd02154[0] <=> (1) cpd00013[0] + (1) cpd00769[0]	(1) H2O[0] + (1) N-Formimino-L-aspartate[0] <=> (1) NH3[0] + (1) N-Formyl-L-aspartate[0]	=	=					2.82	1.57	cpd00001;cpd00013;cpd00769;cpd02154	OK	1	rxn02282;rxn32110;rxn32111		rxn02282	approved
rxn32109	TR_met1099_c_x	-	(1) cpd11620[0] <=> (1) cpd11620[1]	-1:cpd11620:0:0:"Reducedferredoxin";1:cpd11620:1:0:"Reducedferredoxin"	1	(1) cpd11620[0] <=> (1) cpd11620[1]	(1) Reducedferredoxin[0] <=> (1) Reducedferredoxin[1]	=	=					0	2	cpd11620	OK	1	rxn32106;rxn34179;rxn34180		rxn32106	not.assessed
rxn32110	rxn748_m	N-Formimino-L-aspartate iminohydrolase	(1) cpd00001[0] + (1) cpd02154[0] <=> (1) cpd00013[0] + (1) cpd00769[0]	-1:cpd00001:0:0:"H2O";-1:cpd02154:0:0:"N-Formimino-L-aspartate";1:cpd00013:0:0:"NH3";1:cpd00769:0:0:"N-Formyl-L-aspartate"	0	(1) cpd00001[0] + (1) cpd02154[0] <=> (1) cpd00013[0] + (1) cpd00769[0]	(1) H2O[0] + (1) N-Formimino-L-aspartate[0] <=> (1) NH3[0] + (1) N-Formyl-L-aspartate[0]	=	=					2.82	1.57	cpd00001;cpd00013;cpd00769;cpd02154	OK	1	rxn02282;rxn32108;rxn32111		rxn02282	approved
rxn32111	rxn748_p	N-Formimino-L-aspartate iminohydrolase	(1) cpd00001[0] + (1) cpd02154[0] <=> (1) cpd00013[0] + (1) cpd00769[0]	-1:cpd00001:0:0:"H2O";-1:cpd02154:0:0:"N-Formimino-L-aspartate";1:cpd00013:0:0:"NH3";1:cpd00769:0:0:"N-Formyl-L-aspartate"	0	(1) cpd00001[0] + (1) cpd02154[0] <=> (1) cpd00013[0] + (1) cpd00769[0]	(1) H2O[0] + (1) N-Formimino-L-aspartate[0] <=> (1) NH3[0] + (1) N-Formyl-L-aspartate[0]	=	=					2.82	1.57	cpd00001;cpd00013;cpd00769;cpd02154	OK	1	rxn02282;rxn32108;rxn32110		rxn02282	approved
rxn32112	rxn608_p	L-Cysteine:2-oxoglutarate aminotransferase	(1) cpd00024[0] + (1) cpd00084[0] <=> (1) cpd00706[0] + (1) cpd19002[0]	-1:cpd00024:0:0:"2-Oxoglutarate";-1:cpd00084:0:0:"L-Cysteine";1:cpd00706:0:0:"Mercaptopyruvate";1:cpd19002:0:0:"DL-Glutamate"	0	(1) cpd00024[0] + (1) cpd00084[0] <=> (1) cpd00706[0] + (1) cpd19002[0]	(1) 2-Oxoglutarate[0] + (1) L-Cysteine[0] <=> (1) Mercaptopyruvate[0] + (1) DL-Glutamate[0]	=	=					0	2	cpd00024;cpd00084;cpd00706;cpd19002	OK	1	rxn15090;rxn32116;rxn32118		rxn15090	removed
rxn32113	rxn740_m	D-Glucuronolactone:NAD+ oxidoreductase	(2) cpd00001[0] + (1) cpd00003[0] + (1) cpd01735[0] <=> (1) cpd00004[0] + (1) cpd00571[0]	-2:cpd00001:0:0:"H2O";-1:cpd00003:0:0:"NAD";-1:cpd01735:0:0:"Glucurone";1:cpd00004:0:0:"NADH";3:cpd00067:0:0:"H+";1:cpd00571:0:0:"Glucarate"	0	(2) cpd00001[0] + (1) cpd00003[0] + (1) cpd01735[0] => (1) cpd00004[0] + (3) cpd00067[0] + (1) cpd00571[0]	(2) H2O[0] + (1) NAD[0] + (1) Glucurone[0] => (1) NADH[0] + (3) H+[0] + (1) Glucarate[0]	>	>					-15.53	1.85	cpd00001;cpd00003;cpd00004;cpd00067;cpd00571;cpd01735	OK	0	rxn32117			not.assessed
rxn32114	rxn1616_r	Xylulokinase	(1) cpd00002[0] + (1) cpd00259[0] <=> (1) cpd00008[0] + (1) cpd00198[0]	-1:cpd00002:0:0:"ATP";-1:cpd00259:0:0:"D-Lyxulose";1:cpd00008:0:0:"ADP";1:cpd00067:0:0:"H+";1:cpd00198:0:0:"D-Xylulose5-phosphate"	0	(1) cpd00002[0] + (1) cpd00259[0] => (1) cpd00008[0] + (1) cpd00067[0] + (1) cpd00198[0]	(1) ATP[0] + (1) D-Lyxulose[0] => (1) ADP[0] + (1) H+[0] + (1) D-Xylulose5-phosphate[0]	>	>					-14.08	1.19	cpd00002;cpd00008;cpd00067;cpd00198;cpd00259	OK	1	rxn01199;rxn32122		rxn01199	approved
rxn32115	TR_met533_c_p	-	(1) cpd01912[0] <=> (1) cpd01912[1]	-1:cpd01912:0:0:"L-Fucose 1-phosphate";1:cpd01912:1:0:"L-Fucose 1-phosphate"	1	(1) cpd01912[0] <=> (1) cpd01912[1]	(1) L-Fucose 1-phosphate[0] <=> (1) L-Fucose 1-phosphate[1]	=	=					0	2	cpd01912	OK	0	rxn32120			not.assessed
rxn32116	rxn608_m	L-Cysteine:2-oxoglutarate aminotransferase	(1) cpd00024[0] + (1) cpd00084[0] <=> (1) cpd00706[0] + (1) cpd19002[0]	-1:cpd00024:0:0:"2-Oxoglutarate";-1:cpd00084:0:0:"L-Cysteine";1:cpd00706:0:0:"Mercaptopyruvate";1:cpd19002:0:0:"DL-Glutamate"	0	(1) cpd00024[0] + (1) cpd00084[0] <=> (1) cpd00706[0] + (1) cpd19002[0]	(1) 2-Oxoglutarate[0] + (1) L-Cysteine[0] <=> (1) Mercaptopyruvate[0] + (1) DL-Glutamate[0]	=	=					0	2	cpd00024;cpd00084;cpd00706;cpd19002	OK	1	rxn15090;rxn32112;rxn32118		rxn15090	removed
rxn32117	rxn740_p	D-Glucuronolactone:NAD+ oxidoreductase	(2) cpd00001[0] + (1) cpd00003[0] + (1) cpd01735[0] <=> (1) cpd00004[0] + (1) cpd00571[0]	-2:cpd00001:0:0:"H2O";-1:cpd00003:0:0:"NAD";-1:cpd01735:0:0:"Glucurone";1:cpd00004:0:0:"NADH";3:cpd00067:0:0:"H+";1:cpd00571:0:0:"Glucarate"	0	(2) cpd00001[0] + (1) cpd00003[0] + (1) cpd01735[0] => (1) cpd00004[0] + (3) cpd00067[0] + (1) cpd00571[0]	(2) H2O[0] + (1) NAD[0] + (1) Glucurone[0] => (1) NADH[0] + (3) H+[0] + (1) Glucarate[0]	>	>					-15.53	1.85	cpd00001;cpd00003;cpd00004;cpd00067;cpd00571;cpd01735	OK	1	rxn32113		rxn32113	not.assessed
rxn32118	rxn608_x	L-Cysteine:2-oxoglutarate aminotransferase	(1) cpd00024[0] + (1) cpd00084[0] <=> (1) cpd00706[0] + (1) cpd19002[0]	-1:cpd00024:0:0:"2-Oxoglutarate";-1:cpd00084:0:0:"L-Cysteine";1:cpd00706:0:0:"Mercaptopyruvate";1:cpd19002:0:0:"DL-Glutamate"	0	(1) cpd00024[0] + (1) cpd00084[0] <=> (1) cpd00706[0] + (1) cpd19002[0]	(1) 2-Oxoglutarate[0] + (1) L-Cysteine[0] <=> (1) Mercaptopyruvate[0] + (1) DL-Glutamate[0]	=	=					0	2	cpd00024;cpd00084;cpd00706;cpd19002	OK	1	rxn15090;rxn32112;rxn32116		rxn15090	removed
rxn32119	rxn566_r	cellobiose glucohydrolase	(1) cpd00001[0] + (1) cpd00158[0] <=> (2) cpd00027[0]	-1:cpd00001:0:0:"H2O";-1:cpd00158:0:0:"CELB";2:cpd00027:0:0:"D-Glucose"	0	(1) cpd00001[0] + (1) cpd00158[0] => (2) cpd00027[0]	(1) H2O[0] + (1) CELB[0] => (2) D-Glucose[0]	>	>					-3.11	0.69	cpd00001;cpd00027;cpd00158	OK	1	rxn00222;rxn30251		rxn00222	approved
rxn32120	TR_met533_c_g	-	(1) cpd01912[0] <=> (1) cpd01912[1]	-1:cpd01912:0:0:"L-Fucose 1-phosphate";1:cpd01912:1:0:"L-Fucose 1-phosphate"	1	(1) cpd01912[0] <=> (1) cpd01912[1]	(1) L-Fucose 1-phosphate[0] <=> (1) L-Fucose 1-phosphate[1]	=	=					0	2	cpd01912	OK	1	rxn32115		rxn32115	not.assessed
rxn32121	rxn1249_p	RXN-7301	(1) cpd00001[0] + (1) cpd02788[0] <=> (1) cpd00009[0] + (1) cpd24657[0]	-1:cpd00001:0:0:"H2O";-1:cpd02788:0:0:"Inositol 1,2,3,5,6-pentakisphosphate";1:cpd00009:0:0:"Phosphate";5:cpd00067:0:0:"H+";1:cpd24657:0:0:"1D-myo-inositol (1,2,3,4) tetrakisphosphate"	0	(1) cpd00001[0] + (1) cpd02788[0] <=> (1) cpd00009[0] + (5) cpd00067[0] + (1) cpd24657[0]	(1) H2O[0] + (1) Inositol 1,2,3,5,6-pentakisphosphate[0] <=> (1) Phosphate[0] + (5) H+[0] + (1) 1D-myo-inositol (1,2,3,4) tetrakisphosphate[0]	=	=					7.21	0.74	cpd00001;cpd00009;cpd00067;cpd02788;cpd24657	OK	1	rxn24279	HB	rxn24279	not.assessed
rxn32122	rxn1616_v	Xylulokinase	(1) cpd00002[0] + (1) cpd00259[0] <=> (1) cpd00008[0] + (1) cpd00198[0]	-1:cpd00002:0:0:"ATP";-1:cpd00259:0:0:"D-Lyxulose";1:cpd00008:0:0:"ADP";1:cpd00067:0:0:"H+";1:cpd00198:0:0:"D-Xylulose5-phosphate"	0	(1) cpd00002[0] + (1) cpd00259[0] => (1) cpd00008[0] + (1) cpd00067[0] + (1) cpd00198[0]	(1) ATP[0] + (1) D-Lyxulose[0] => (1) ADP[0] + (1) H+[0] + (1) D-Xylulose5-phosphate[0]	>	>					-14.08	1.19	cpd00002;cpd00008;cpd00067;cpd00198;cpd00259	OK	1	rxn01199;rxn32114		rxn01199	approved
rxn32123	rxn1102_x	RXN-2008	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00401[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd23245[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00007:0:0:"O2";-1:cpd00067:0:0:"H+";-1:cpd00401:0:0:"Benzoyl-CoA";1:cpd00001:0:0:"H2O";1:cpd00006:0:0:"NADP";1:cpd23245:0:0:"2-hydroxybenzoyl-CoA"	0	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd00401[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd23245[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Benzoyl-CoA[0] => (1) H2O[0] + (1) NADP[0] + (1) 2-hydroxybenzoyl-CoA[0]	>	>					-95.83	1.31	cpd00001;cpd00005;cpd00006;cpd00007;cpd00067;cpd00401;cpd23245	OK	1	rxn23762;rxn32125;rxn32186;rxn32190		rxn23762	not.assessed
rxn32124	rxn1521_m	RXNQT-4252	(1) cpd00043[0] + (1) cpd25025[0] <=> (1) cpd00014[0] + (1) cpd25071[0]	-1:cpd00043:0:0:"UDP-galactose";-1:cpd25025:0:0:"1-(9Z,12Z,15Z-octadecatrienoyl)-2-hexadecanoyl-3-O-beta-D-galactosyl-sn-glycerol";1:cpd00014:0:0:"UDP";1:cpd25071:0:0:"1-18:3-2-16:0-digalactosyldiacylglycerol"	0	(1) cpd00043[0] + (1) cpd25025[0] <=> (1) cpd00014[0] + (1) cpd25071[0]	(1) UDP-galactose[0] + (1) 1-(9Z,12Z,15Z-octadecatrienoyl)-2-hexadecanoyl-3-O-beta-D-galactosyl-sn-glycerol[0] <=> (1) UDP[0] + (1) 1-18:3-2-16:0-digalactosyldiacylglycerol[0]	=	=					-1.7	0.63	cpd00014;cpd00043;cpd25025;cpd25071	OK	1	rxn22692;rxn32126		rxn22692	not.assessed
rxn32125	rxn1102_v	RXN-2008	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00401[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd23245[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00007:0:0:"O2";-1:cpd00067:0:0:"H+";-1:cpd00401:0:0:"Benzoyl-CoA";1:cpd00001:0:0:"H2O";1:cpd00006:0:0:"NADP";1:cpd23245:0:0:"2-hydroxybenzoyl-CoA"	0	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd00401[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd23245[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Benzoyl-CoA[0] => (1) H2O[0] + (1) NADP[0] + (1) 2-hydroxybenzoyl-CoA[0]	>	>					-95.83	1.31	cpd00001;cpd00005;cpd00006;cpd00007;cpd00067;cpd00401;cpd23245	OK	1	rxn23762;rxn32123;rxn32186;rxn32190		rxn23762	not.assessed
rxn32126	RXN-1225.d.metaexp.CPD-8074_CPD-8162	UDP-galactose-dependent digalactosyldiacylglycerol synthase	(1) cpd00043[0] + (1) cpd25025[0] <=> (1) cpd00014[0] + (1) cpd25071[0]	-1:cpd00043:0:0:"UDP-galactose";-1:cpd25025:0:0:"1-(9Z,12Z,15Z-octadecatrienoyl)-2-hexadecanoyl-3-O-beta-D-galactosyl-sn-glycerol";1:cpd00014:0:0:"UDP";1:cpd25071:0:0:"1-18:3-2-16:0-digalactosyldiacylglycerol"	0	(1) cpd00043[0] + (1) cpd25025[0] <=> (1) cpd00014[0] + (1) cpd25071[0]	(1) UDP-galactose[0] + (1) 1-(9Z,12Z,15Z-octadecatrienoyl)-2-hexadecanoyl-3-O-beta-D-galactosyl-sn-glycerol[0] <=> (1) UDP[0] + (1) 1-18:3-2-16:0-digalactosyldiacylglycerol[0]	=	=					-1.7	0.63	cpd00014;cpd00043;cpd25025;cpd25071	OK	1	rxn22692;rxn32124		rxn22692	not.assessed
rxn32127	rxn3_v	Mannitol dehydrogenase	(1) cpd00003[0] + (1) cpd00314[0] <=> (1) cpd00004[0] + (1) cpd00138[0]	-1:cpd00003:0:0:"NAD";-1:cpd00314:0:0:"D-Mannitol";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd00138:0:0:"D-Mannose"	0	(1) cpd00003[0] + (1) cpd00314[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00138[0]	(1) NAD[0] + (1) D-Mannitol[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-Mannose[0]	=	=					2.9	1.86	cpd00003;cpd00004;cpd00067;cpd00138;cpd00314	OK	1	rxn04933;rxn32200		rxn04933	approved
rxn32128	rxn344_p	L-glutamate-semialdehyde: NADP+ oxidoreductase(L-glutamyl-tRNA(Glu)-forming)	(1) cpd00005[0] + (1) cpd12227[0] <=> (1) cpd00006[0] + (1) cpd02345[0] + (1) cpd11912[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00067:0:0:"H+";-1:cpd12227:0:0:"L-Glutamyl-tRNA-Glu";1:cpd00006:0:0:"NADP";1:cpd02345:0:0:"L-Glutamate1-semialdehyde";1:cpd11912:0:0:"tRNA-Glu"	0	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd12227[0] => (1) cpd00006[0] + (1) cpd02345[0] + (1) cpd11912[0]	(1) NADPH[0] + (1) H+[0] + (1) L-Glutamyl-tRNA-Glu[0] => (1) NADP[0] + (1) L-Glutamate1-semialdehyde[0] + (1) tRNA-Glu[0]	>	=					1e+07	1e+07	cpd00005;cpd00006;cpd00067;cpd02345;cpd11912;cpd12227	OK	1	rxn06591		rxn06591	corrected
rxn32129	rxn305_m	Galactonolactone dehydrogenase	(1) cpd00820[0] + (2) cpd26784[0] <=> (1) cpd00059[0] + (2) cpd00110[0]	-1:cpd00820:0:0:"L-Galactono-1,4-lactone";-2:cpd26784:0:0:"Cytochromes-C-Oxidized";1:cpd00059:0:0:"L-Ascorbate";2:cpd00067:0:0:"H+";2:cpd00110:0:0:"Cytochrome c2+"	0	(1) cpd00820[0] + (2) cpd26784[0] <=> (1) cpd00059[0] + (2) cpd00067[0] + (2) cpd00110[0]	(1) L-Galactono-1,4-lactone[0] + (2) Cytochromes-C-Oxidized[0] <=> (1) L-Ascorbate[0] + (2) H+[0] + (2) Cytochrome c2+[0]	=	=					1e+07	1e+07	cpd00059;cpd00067;cpd00110;cpd00820;cpd26784	MI:C:84/Fe:2/H:107/N:16/O:12/R:-2/S:4|CI:5	0				not.assessed
rxn32130	rxn44_v	2-coumarate O-beta-glucosyltransferase	(1) cpd00026[0] + (1) cpd01224[0] <=> (1) cpd00014[0] + (1) cpd03071[0]	-1:cpd00026:0:0:"UDP-glucose";-1:cpd01224:0:0:"trans-2-Hydroxycinnamate";1:cpd00014:0:0:"UDP";1:cpd03071:0:0:"beta-D-Glucosyl-2-coumarate"	0	(1) cpd00026[0] + (1) cpd01224[0] <=> (1) cpd00014[0] + (1) cpd03071[0]	(1) UDP-glucose[0] + (1) trans-2-Hydroxycinnamate[0] <=> (1) UDP[0] + (1) beta-D-Glucosyl-2-coumarate[0]	=	=					-1.7	0.63	cpd00014;cpd00026;cpd01224;cpd03071	OK	1	rxn02634;rxn32131		rxn02634	approved
rxn32131	rxn44_p	2-coumarate O-beta-glucosyltransferase	(1) cpd00026[0] + (1) cpd01224[0] <=> (1) cpd00014[0] + (1) cpd03071[0]	-1:cpd00026:0:0:"UDP-glucose";-1:cpd01224:0:0:"trans-2-Hydroxycinnamate";1:cpd00014:0:0:"UDP";1:cpd03071:0:0:"beta-D-Glucosyl-2-coumarate"	0	(1) cpd00026[0] + (1) cpd01224[0] <=> (1) cpd00014[0] + (1) cpd03071[0]	(1) UDP-glucose[0] + (1) trans-2-Hydroxycinnamate[0] <=> (1) UDP[0] + (1) beta-D-Glucosyl-2-coumarate[0]	=	=					-1.7	0.63	cpd00014;cpd00026;cpd01224;cpd03071	OK	1	rxn02634;rxn32130		rxn02634	approved
