MNX_ID	seed	other
MNXR101662	rxn00671	R00922
MNXR101664	rxn09944	R09097
MNXR101665	rxn00501	R00705
MNXR101675	rxn00629	R00868
MNXR101676	rxn04933	R07135
MNXR101679	rxn03885	R05606
MNXR101683	rxn03182	R04658
MNXR101684	rxn03439	R05074
MNXR101684	rxn03439	R06285
MNXR101693	rxn07430	R07599
MNXR101697	rxn07434	R07603
MNXR101698	rxn07432	R07601
MNXR101702	rxn00912	R01226
MNXR101715	rxn00264	R00360
MNXR101716	rxn07332	R07501
MNXR101717	rxn01132	R01555
MNXR101717	rxn01132	R06040
MNXR101721	rxn02733	R03877
MNXR101728	rxn02959	R04237
MNXR101729	rxn01329	R01818
MNXR101744	rxn01021	R01401
MNXR101745	rxn01022	R01402
MNXR101747	rxn03838	R05549
MNXR101747	rxn03838	R06096
MNXR101748	rxn01211	R01655
MNXR101749	rxn00907	R01220
MNXR101750	rxn00906	R01218
MNXR101751	rxn04954	R07168
MNXR101752	rxn00910	R01224
MNXR101757	rxn01134	R01557
MNXR101757	rxn01134	R06218
MNXR101758	rxn03936	R05665
MNXR101759	rxn03057	R04420
MNXR101760	rxn02894	R04143
MNXR101764	rxn02782	R03959
MNXR101764	rxn12678	R03959
MNXR101765	rxn02369	R03307
MNXR101766	rxn02971	R04260
MNXR101766	rxn12679	R04260
MNXR101768	rxn03743	R05443
MNXR101798	rxn00088	R00118
MNXR101805	rxn03423	R05050
MNXR101861	rxn00076	R00103
MNXR101861	rxn05823	R00103
MNXR101879	rxn00066	R00090
MNXR101882	rxn00077	R00104
MNXR101888	rxn00075	R00102
MNXR101888	rxn13106	R00102
MNXR101888	rxn14307	R00102
MNXR101897	rxn00138	R00189
MNXR101898	rxn00083	R00112
MNXR101899	rxn05887	R00700
MNXR101909	rxn08981	R01724
MNXR101911	rxn00941	R01271
MNXR101913	rxn05894	R00791
MNXR101917	rxn01037	R01424
MNXR101928	rxn00236	R00328
MNXR101930	rxn01221	R01667
MNXR101931	rxn00116	R00155
MNXR101933	rxn00120	R00159
MNXR101934	rxn02517	R03530
MNXR101935	rxn00117	R00156
MNXR101936	rxn00409	R00570
MNXR101937	rxn01512	R02093
MNXR101938	rxn01678	R02331
MNXR101939	rxn01673	R02326
MNXR101940	rxn00839	R01137
MNXR101941	rxn00515	R00722
MNXR101942	rxn04757	R06948
MNXR101944	rxn12748	R09126
MNXR101945	rxn00375	R00525
MNXR101960	rxn02401	R03347
MNXR101964	rxn00571	R00794
MNXR101969	rxn01669	R02322
MNXR101970	rxn01670	R02323
MNXR101975	rxn02828	R04027
MNXR101977	rxn00938	R01268
MNXR101978	rxn02155	R03005
MNXR101979	rxn02897	R04148
MNXR101980	rxn02402	R03348
MNXR101981	rxn00939	R01269
MNXR101983	rxn05893	R00790
MNXR101999	rxn00403	R00563
MNXR102010	rxn04957	R07171
MNXR102011	rxn01647	R02295
MNXR102012	rxn02898	R04150
MNXR102027	rxn02400	R03346
MNXR102028	rxn01521	R02102
MNXR102029	rxn01961	R02719
MNXR102030	rxn00831	R01126
MNXR102032	rxn00708	R00963
MNXR102033	rxn01218	R01664
MNXR102034	rxn00363	R00511
MNXR102035	rxn01145	R01569
MNXR102036	rxn01507	R02088
MNXR102036	rxn13134	R02088
MNXR102037	rxn00132	R00183
MNXR102038	rxn01445	R01968
MNXR102043	rxn00241	R00335
MNXR102045	rxn00408	R00569
MNXR102047	rxn01677	R02330
MNXR102048	rxn01514	R02095
MNXR102049	rxn01351	R01855
MNXR102050	rxn02518	R03531
MNXR102051	rxn01962	R02720
MNXR102052	rxn00301	R00426
MNXR102053	rxn00367	R00515
MNXR102054	rxn00063	R00087
MNXR102054	rxn05822	R00087
MNXR102055	rxn00463	R00662
MNXR102056	rxn00514	R00720
MNXR102057	rxn01352	R01856
MNXR102062	rxn00568	R00787
MNXR102062	rxn11161	R00787
MNXR102063	rxn00569	R00789
MNXR102070	rxn02219	R03093
MNXR102071	rxn02525	R03542
MNXR102071	rxn09519	R03542
MNXR102072	rxn01377	R01887
MNXR102097	rxn00162	R00217
MNXR102097	rxn00162	R00219
MNXR102097	rxn00164	R00217
MNXR102097	rxn00164	R00219
MNXR102132	rxn02274	R03178
MNXR102132	rxn02817	R03178
MNXR102134	rxn03996	R05731
MNXR102135	rxn04794	R06987
MNXR102137	rxn01019	R01398
MNXR102146	rxn14318	R00744
MNXR102147	rxn03873	R05594
MNXR102148	rxn00290	R00410
MNXR102153	rxn09037	R09248
MNXR102157	rxn03866	R05586
MNXR102168	rxn02882	R04131
MNXR102168	rxn02882	R04132
MNXR102168	rxn02883	R04131
MNXR102168	rxn02883	R04132
MNXR102168	rxn03347	R04131
MNXR102168	rxn03347	R04132
MNXR102168	rxn04706	R04131
MNXR102168	rxn04706	R04132
MNXR102169	rxn03445	R05085
MNXR102170	rxn03395	R04988
MNXR102172	rxn01207	R01651
MNXR102173	rxn00899	R01210
MNXR102177	rxn12709	R04482
MNXR102180	rxn01208	R01652
MNXR102190	rxn00710	R00965
MNXR102198	rxn01893	R02601
MNXR102199	rxn03609	R05297
MNXR102199	rxn03609	R05864
MNXR102199	rxn03609	R09960
MNXR102199	rxn04095	R05297
MNXR102199	rxn04095	R05864
MNXR102199	rxn04095	R09960
MNXR102200	rxn00186	R00251
MNXR102201	rxn03393	R04986
MNXR102209	rxn00470	R00670
MNXR102218	rxn00471	R00671
MNXR102220	rxn00467	R00667
MNXR102221	rxn01636	R02282
MNXR102231	rxn01362	R01870
MNXR102232	rxn01135	R01558
MNXR102233	rxn00373	R00522
MNXR102234	rxn01420	R01936
MNXR102236	rxn02104	R02937
MNXR102239	rxn01395	R01908
MNXR102243	rxn00203	R00272
MNXR102247	rxn02144	R02991
MNXR102248	rxn01729	R02401
MNXR102278	rxn01788	R02470
MNXR102301	rxn00503	R00707
MNXR102302	rxn00931	R01251
MNXR102303	rxn00929	R01248
MNXR102311	rxn03840	R05552
MNXR102315	rxn01842	R02539
MNXR102316	rxn01946	R02699
MNXR102340	rxn00537	R00747
MNXR102345	rxn01791	R02473
MNXR102376	rxn05239	R02021
MNXR102378	rxn00359	R00507
MNXR102390	rxn00871	R01174
MNXR102391	rxn00250	R00344
MNXR102392	rxn03514	R05181
MNXR102393	rxn03513	R05180
MNXR102394	rxn02775	R03948
MNXR102396	rxn03492	R05150
MNXR102399	rxn01192	R01631
MNXR102410	rxn03003	R04323
MNXR102415	rxn00668	R00919
MNXR102416	rxn00670	R00921
MNXR102421	rxn00544	R00755
MNXR102425	rxn00154	R00209
MNXR102428	rxn00011	R00014
MNXR102438	rxn00209	R00278
MNXR102440	rxn01398	R01911
MNXR102461	rxn01903	R02613
MNXR102481	rxn02871	R04103
MNXR102487	rxn00305	R00431
MNXR102495	rxn02939	R04210
MNXR102498	rxn01479	R02038
MNXR102509	rxn02314	R03236
MNXR102510	rxn01343	R01843
MNXR102514	rxn00157	R00212
MNXR102525	rxn00153	R00208
MNXR102526	rxn01485	R02060
MNXR102527	rxn01101	R01513
MNXR102538	rxn01100	R01512
MNXR102539	rxn01476	R02035
MNXR102540	rxn01475	R02034
MNXR102543	rxn00980	R01334
MNXR102547	rxn01106	R01518
MNXR102548	rxn00704	R08639
MNXR102549	rxn01967	R02728
MNXR102612	rxn04073	R05841
MNXR102617	rxn03070	R04443
MNXR102628	rxn00488	R00689
MNXR102629	rxn03882	R05603
MNXR102630	rxn12009	R05625
MNXR102631	rxn00493	R00694
MNXR102634	rxn06444	R03660
MNXR102650	rxn00497	R00699
MNXR102655	rxn01489	R02065
MNXR102677	rxn06716	R04513
MNXR102682	rxn07230	R07299
MNXR102705	rxn06367	R03363
MNXR102705	rxn13010	R03363
MNXR102711	rxn06976	R05802
MNXR102715	rxn06721	R04545
MNXR102717	rxn14353	R08981
MNXR102819	rxn06977	R05803
MNXR102822	rxn03878	R05599
MNXR102824	rxn06366	R03362
MNXR103043	rxn02322	R03245
MNXR103044	rxn04030	R05779
MNXR103045	rxn03108	R04509
MNXR103047	rxn02129	R02972
MNXR103048	rxn01646	R02294
MNXR103049	rxn02130	R02973
MNXR103050	rxn12510	R03018
MNXR103059	rxn13388	R09076
MNXR103066	rxn13974	R01196
MNXR103069	rxn00106	R00138
MNXR103095	rxn00029	R00036
MNXR103096	rxn00251	R00345
MNXR103098	rxn02341	R03269
MNXR103099	rxn00247	R00341
MNXR103100	rxn01355	R01859
MNXR103101	rxn00673	R00924
MNXR103107	rxn00151	R00206
MNXR103109	rxn00242	R00336
MNXR103116	rxn01986	R02749
MNXR103119	rxn09177	R04231
MNXR103120	rxn12512	R04230
MNXR103121	rxn01268	R01728
MNXR103122	rxn01269	R01730
MNXR103123	rxn01000	R01373
MNXR103126	rxn00999	R01372
MNXR103139	rxn02895	R04144
MNXR103140	rxn00147	R00199
MNXR103150	rxn03892	R05613
MNXR103152	rxn01003	R01377
MNXR103154	rxn02835	R04037
MNXR103155	rxn02834	R04035
MNXR103156	rxn02508	R03509
MNXR103159	rxn00427	R00602
MNXR103169	rxn03175	R04640
MNXR103186	rxn00932	R01252
MNXR103187	rxn09188	R10507
MNXR103208	rxn06445	R03661
MNXR103217	rxn01111	R01523
MNXR103225	rxn02914	R04173
MNXR103226	rxn02476	R03460
MNXR103260	rxn00420	R00582
MNXR103264	rxn00498	R00702
MNXR103265	rxn02046	R02853
MNXR103273	rxn07255	R07377
MNXR103319	rxn00173	R00230
MNXR103331	rxn02986	R04286
MNXR103333	rxn03602	R05290
MNXR103334	rxn00852	R01151
MNXR103335	rxn00855	R01154
MNXR103337	rxn00856	R01155
MNXR103337	rxn07225	R01155
MNXR103343	rxn01138	R01561
MNXR103344	rxn01859	R02557
MNXR103345	rxn01548	R02147
MNXR103346	rxn01446	R01969
MNXR103347	rxn01358	R01863
MNXR103348	rxn01985	R02748
MNXR103349	rxn01649	R02297
MNXR103350	rxn01684	R08368
MNXR103352	rxn00183	R00245
MNXR103354	rxn03600	R05288
MNXR103355	rxn00208	R00277
MNXR103357	rxn01807	R02493
MNXR103361	rxn00124	R00174
MNXR103362	rxn01396	R01909
MNXR103363	rxn01252	R01711
MNXR103366	rxn01249	R01708
MNXR103367	rxn01251	R01710
MNXR103368	rxn00123	R00173
MNXR103369	rxn05144	R07456
MNXR103371	rxn00148	R00200
MNXR103372	rxn00460	R00659
MNXR103373	rxn00411	R00572
MNXR103374	rxn00517	R00724
MNXR103376	rxn01648	R02296
MNXR103377	rxn01366	R01876
MNXR103379	rxn00168	R00224
MNXR103381	rxn12749	R09125
MNXR103391	rxn01555	R02156
MNXR103395	rxn01364	R01873
MNXR103396	rxn02989	R04293
MNXR103398	rxn01363	R01872
MNXR103400	rxn02988	R04292
MNXR103402	rxn01068	R01465
MNXR103404	rxn03534	R05219
MNXR103407	rxn04651	R06836
MNXR103412	rxn01529	R02123
MNXR103419	rxn00818	R01103
MNXR103419	rxn00818	R06070
MNXR103420	rxn01737	R02410
MNXR103420	rxn01737	R06100
MNXR103422	rxn01532	R02126
MNXR103428	rxn02251	R03140
MNXR103429	rxn00392	R00549
MNXR103430	rxn00048	R00066
MNXR103432	rxn01114	R01526
MNXR103433	rxn01763	R02439
MNXR103434	rxn04082	R05850
MNXR103435	rxn00018	R00024
MNXR103436	rxn10594	R10555
MNXR103437	rxn01383	R01895
MNXR103439	rxn01530	R02124
MNXR103440	rxn11890	R08379
MNXR103445	rxn06376	R03424
MNXR103465	rxn07573	R07759
MNXR103466	rxn07574	R07760
MNXR103470	rxn05118	R07408
MNXR103523	rxn01695	R02355
MNXR103527	rxn03258	R04762
MNXR103559	rxn14344	R03974
MNXR103562	rxn07308	R07477
MNXR103613	rxn01717	R02384
MNXR103638	rxn01696	R02356
MNXR103664	rxn03260	R04764
MNXR103767	rxn02216	R03090
MNXR103854	rxn04925	R07122
MNXR103889	rxn03984	R05718
MNXR103894	rxn03430	R05058
MNXR103938	rxn05970	R01320
MNXR103943	rxn03161	R04609
MNXR103943	rxn03161	R07036
MNXR103960	rxn03138	R04565
MNXR103969	rxn03428	R05056
MNXR103970	rxn03429	R05057
MNXR104018	rxn10595	R10392
MNXR104019	rxn10596	R10395
MNXR104026	rxn05958	R01291
MNXR104026	rxn14169	R01291
MNXR104029	rxn06275	R02904
MNXR104038	rxn01761	R02437
MNXR104039	rxn02161	R03014
MNXR104043	rxn01621	R02263
MNXR104060	rxn05231	R02017
MNXR104062	rxn05233	R02019
MNXR104064	rxn06076	R02024
MNXR104066	rxn06075	R02018
MNXR104069	rxn01671	R02324
MNXR104070	rxn05232	R02014
MNXR104073	rxn05234	R02020
MNXR104076	rxn05235	R02022
MNXR104079	rxn05236	R02023
MNXR104083	rxn01116	R01529
MNXR104116	rxn03150	R04594
MNXR104235	rxn03917	R05645
MNXR104235	rxn03917	R09768
MNXR104235	rxn13937	R05645
MNXR104235	rxn13937	R09768
MNXR104235	rxn13947	R05645
MNXR104235	rxn13947	R09768
MNXR104236	rxn01663	R02315
MNXR104237	rxn00510	R00715
MNXR104238	rxn00511	R00716
MNXR104239	rxn02927	R04189
MNXR104240	rxn00379	R00529
MNXR104265	rxn04455	R06603
MNXR104267	rxn01838	R02534
MNXR104269	rxn04454	R06602
MNXR104270	rxn03063	R04427
MNXR104271	rxn01554	R02155
MNXR104272	rxn00433	R00610
MNXR104275	rxn00423	R00586
MNXR104279	rxn01345	R01845
MNXR104280	rxn04376	R06520
MNXR104283	rxn00634	R00875
MNXR104300	rxn01973	R02734
MNXR104301	rxn03087	R04475
MNXR104314	rxn09244	R08219
MNXR104315	rxn03374	R04930
MNXR104316	rxn03379	R04941
MNXR104317	rxn03380	R04942
MNXR104321	rxn03264	R04771
MNXR104322	rxn02569	R03595
MNXR104324	rxn11987	R03600
MNXR104329	rxn11702	R08165
MNXR104338	rxn00166	R00221
MNXR104339	rxn00165	R00220
MNXR104339	rxn00165	R00223
MNXR104343	rxn01964	R02722
MNXR104344	rxn00426	R00590
MNXR104347	rxn00948	R01281
MNXR104348	rxn00425	R00589
MNXR104350	rxn06446	R03662
MNXR104357	rxn00377	R00527
MNXR104361	rxn00424	R00588
MNXR104362	rxn00291	R00411
MNXR104365	rxn01783	R02464
MNXR104368	rxn03422	R05049
MNXR104373	rxn02774	R03947
MNXR104375	rxn02056	R02864
MNXR104378	rxn01740	R02413
MNXR104379	rxn01739	R02412
MNXR104382	rxn05957	R01288
MNXR104384	rxn00740	R00999
MNXR104439	rxn02133	R02976
MNXR104442	rxn03963	R05693
MNXR104442	rxn10601	R05693
MNXR104443	rxn03964	R05694
MNXR104443	rxn10602	R05694
MNXR104444	rxn00380	R00530
MNXR104447	rxn02063	R02874
MNXR104476	rxn02092	R02925
MNXR104477	rxn02944	R04217
MNXR104480	rxn04026	R05774
MNXR104499	rxn00578	R00805
MNXR104499	rxn00578	R06211
MNXR104500	rxn11742	R08208
MNXR104504	rxn00422	R00585
MNXR104506	rxn04027	R05775
MNXR104526	rxn05070	R07322
MNXR104527	rxn05071	R07323
MNXR104529	rxn04147	R06223
MNXR104539	rxn02062	R02872
MNXR104540	rxn00508	R00713
MNXR104541	rxn00509	R00714
MNXR104548	rxn03466	R05116
MNXR104548	rxn03466	R05949
MNXR104605	rxn02444	R03404
MNXR104612	rxn02831	R04030
MNXR104617	rxn00287	R00407
MNXR104635	rxn00285	R00405
MNXR104637	rxn00306	R00432
MNXR104638	rxn00575	R00801
MNXR104638	rxn00575	R06087
MNXR104649	rxn00383	R00533
MNXR104650	rxn00623	R00858
MNXR104653	rxn14057	R00859
MNXR104661	rxn13400	R08766
MNXR104710	rxn01857	R02555
MNXR104714	rxn00737	R00996
MNXR104718	rxn00245	R00339
MNXR104719	rxn01285	R01751
MNXR104720	rxn04143	R06180
MNXR104721	rxn01846	R02544
MNXR104721	rxn01846	R02545
MNXR104721	rxn01847	R02544
MNXR104721	rxn01847	R02545
MNXR104730	rxn03630	R05320
MNXR104747	rxn07334	R07503
MNXR104748	rxn07333	R07502
MNXR104756	rxn00436	R00615
MNXR104757	rxn11409	R10142
MNXR104758	rxn03066	R04438
MNXR104759	rxn02000	R06514
MNXR104760	rxn02003	R02777
MNXR104761	rxn01997	R06513
MNXR104762	rxn03181	R04657
MNXR104766	rxn05289	R02016
MNXR104797	rxn06598	R04123
MNXR104798	rxn00787	R01069
MNXR104799	rxn11773	R08245
MNXR104806	rxn03031	R04365
MNXR104809	rxn14120	R00937
MNXR104810	rxn12649	R00940
MNXR104823	rxn01539	R02135
MNXR104825	rxn00439	R00618
MNXR104833	rxn00541	R00751
MNXR104834	rxn04142	R06171
MNXR104843	rxn04385	R06530
MNXR104846	rxn01069	R01466
MNXR104848	rxn06447	R03663
MNXR104877	rxn10613	R09124
MNXR104885	rxn01143	R01567
MNXR104886	rxn00440	R00619
MNXR104887	rxn01146	R01570
MNXR104888	rxn00437	R00616
MNXR104889	rxn01520	R02101
MNXR104898	rxn01538	R02134
MNXR104901	rxn01537	R02133
MNXR104907	rxn00438	R00617
MNXR104908	rxn02305	R03223
MNXR104911	rxn07335	R07504
MNXR104912	rxn05004	R07236
MNXR104918	rxn00747	R01015
MNXR104920	rxn09320	R09675
MNXR104925	rxn00606	R00837
MNXR104925	rxn00606	R06113
MNXR104926	rxn02004	R02778
MNXR104926	rxn02004	R06228
MNXR104927	rxn00605	R00836
MNXR104927	rxn00605	R06043
MNXR104928	rxn10671	R10971
MNXR104929	rxn01701	R02367
MNXR104940	rxn00780	R01059
MNXR104941	rxn00473	R00673
MNXR104944	rxn00478	R00678
MNXR104945	rxn00477	R00677
MNXR104946	rxn00474	R00674
MNXR104947	rxn00483	R00684
MNXR104948	rxn06448	R03664
MNXR104952	rxn01564	R02173
MNXR104963	rxn06060	R01875
MNXR104990	rxn00529	R00736
MNXR104995	rxn00522	R00729
MNXR104996	rxn01715	R02382
MNXR105000	rxn00527	R00734
MNXR105001	rxn06280	R02918
MNXR105007	rxn06723	R04550
MNXR105012	rxn01075	R01473
MNXR105015	rxn02010	R02786
MNXR105022	rxn02377	R03317
MNXR105024	rxn00297	R00420
MNXR105025	rxn00292	R00414
MNXR105027	rxn00295	R00418
MNXR105028	rxn06729	R04567
MNXR105032	rxn00461	R00660
MNXR105036	rxn03933	R05662
MNXR105036	rxn03933	R06173
MNXR105038	rxn02008	R02783
MNXR105038	rxn11252	R02783
MNXR105039	rxn02286	R03193
MNXR105039	rxn11251	R03193
MNXR105041	rxn02285	R03192
MNXR105057	rxn00214	R00291
MNXR105058	rxn00358	R00505
MNXR105059	rxn00354	R00501
MNXR105063	rxn00211	R00286
MNXR105064	rxn07473	R07658
MNXR105064	rxn09351	R07658
MNXR105068	rxn01007	R01384
MNXR105069	rxn14144	R08615
MNXR105070	rxn00212	R00287
MNXR105074	rxn07474	R07659
MNXR105080	rxn00356	R00503
MNXR105080	rxn00356	R06067
MNXR105083	rxn01088	R01497
MNXR105083	rxn01088	R06275
MNXR105084	rxn01008	R01385
MNXR105090	rxn00701	R00955
MNXR105091	rxn00327	R00469
MNXR105110	rxn03146	R04587
MNXR105113	rxn07475	R07660
MNXR105118	rxn00119	R00158
MNXR105136	rxn02265	R03166
MNXR105137	rxn02287	R03194
MNXR105139	rxn02264	R03165
MNXR105140	rxn02288	R03197
MNXR105141	rxn03384	R04972
MNXR105142	rxn00711	R00966
MNXR105144	rxn01523	R02106
MNXR105149	rxn00560	R00774
MNXR105150	rxn02085	R02914
MNXR105152	rxn02102	R02935
MNXR105153	rxn00101	R00131
MNXR105158	rxn03397	R04990
MNXR105160	rxn01517	R02098
MNXR105161	rxn00797	R01080
MNXR105162	rxn00709	R00964
MNXR105163	rxn00713	R00968
MNXR105164	rxn00715	R00970
MNXR105170	rxn03130	R04549
MNXR105173	rxn00368	R00516
MNXR105177	rxn00712	R00967
MNXR105181	rxn02171	R03031
MNXR105183	rxn01045	R01434
MNXR105186	rxn06449	R03665
MNXR105199	rxn04962	R07178
MNXR105208	rxn03969	R05699
MNXR105209	rxn00957	R01293
MNXR105212	rxn03586	R05274
MNXR105217	rxn00904	R01215
MNXR105224	rxn02321	R03244
MNXR105225	rxn01522	R02103
MNXR105228	rxn01524	R02107
MNXR105229	rxn01298	R01769
MNXR105243	rxn01544	R02142
MNXR105245	rxn01545	R02143
MNXR105253	rxn01044	R01432
MNXR105254	rxn00223	R00307
MNXR105255	rxn01199	R01639
MNXR105256	rxn01389	R01901
MNXR105257	rxn01042	R01430
MNXR105261	rxn01043	R01431
MNXR105262	rxn01385	R01896
MNXR105262	rxn01385	R05831
MNXR105262	rxn04064	R01896
MNXR105262	rxn04064	R05831
MNXR105265	rxn01392	R01904
MNXR105284	rxn03007	R07498
MNXR105304	rxn00176	R00236
MNXR105305	rxn00199	R00268
MNXR105306	rxn00200	R00269
MNXR105307	rxn00226	R00316
MNXR105308	rxn00302	R00428
MNXR105309	rxn00415	R00576
MNXR105310	rxn00441	R00621
MNXR105311	rxn00538	R00748
MNXR105323	rxn01027	R01414
MNXR105324	rxn00518	R00725
MNXR105325	rxn00841	R01139
MNXR105328	rxn00976	R01327
MNXR105329	rxn00978	R01330
MNXR105330	rxn01442	R01964
MNXR105331	rxn01443	R01965
MNXR105336	rxn01324	R01813
MNXR105340	rxn01387	R01899
MNXR105345	rxn01478	R02037
MNXR105347	rxn01662	R02313
MNXR105348	rxn01918	R02655
MNXR105349	rxn01920	R02657
MNXR105350	rxn01981	R02743
MNXR105351	rxn01995	R02764
MNXR105361	rxn02791	R03970
MNXR105363	rxn02794	R08743
MNXR105367	rxn02985	R04285
MNXR105370	rxn03174	R04639
MNXR105382	rxn03419	R05046
MNXR105383	rxn03421	R05048
MNXR105385	rxn04681	R06868
MNXR105386	rxn04682	R06869
MNXR105466	rxn01547	R02145
MNXR106334	rxn11947	R00002
MNXR106335	rxn00003	R00006
MNXR106336	rxn00004	R00008
MNXR106338	rxn00009	R00012
MNXR106339	rxn00012	R00015
MNXR106339	rxn00012	R06135
MNXR106341	rxn00017	R00023
MNXR106342	rxn14250	R00025
MNXR106344	rxn00021	R00027
MNXR106346	rxn00024	R00031
MNXR106347	rxn00026	R00033
MNXR106348	rxn00027	R00034
MNXR106349	rxn00030	R00038
MNXR106350	rxn00031	R00039
MNXR106350	rxn00031	R06139
MNXR106350	rxn14145	R00039
MNXR106350	rxn14145	R06139
MNXR106351	rxn05761	R00041
MNXR106352	rxn00033	R00042
MNXR106352	rxn11349	R00042
MNXR106353	rxn00034	R00043
MNXR106354	rxn00035	R00044
MNXR106355	rxn00036	R00045
MNXR106357	rxn00038	R00048
MNXR106358	rxn00039	R00049
MNXR106359	rxn13963	R00052
MNXR106360	rxn00040	R00053
MNXR106361	rxn00041	R00054
MNXR106362	rxn00042	R00055
MNXR106363	rxn05763	R00056
MNXR106365	rxn00043	R00058
MNXR106366	rxn05765	R00060
MNXR106367	rxn05766	R00061
MNXR106368	rxn00045	R00062
MNXR106369	rxn00046	R00063
MNXR106370	rxn05767	R00067
MNXR106371	rxn14394	R00069
MNXR106372	rxn00051	R00070
MNXR106373	rxn00052	R00072
MNXR106375	rxn00054	R00074
MNXR106376	rxn00055	R00075
MNXR106377	rxn14392	R00076
MNXR106378	rxn05770	R00077
MNXR106379	rxn00057	R00080
MNXR106381	rxn05771	R00082
MNXR106382	rxn14241	R00083
MNXR106383	rxn00067	R00091
MNXR106384	rxn00068	R00092
MNXR106385	rxn00071	R00095
MNXR106388	rxn05772	R00100
MNXR106389	rxn05773	R00101
MNXR106390	rxn00078	R00105
MNXR106393	rxn05774	R00108
MNXR106394	rxn05775	R00109
MNXR106396	rxn00084	R00113
MNXR106398	rxn00090	R00120
MNXR106399	rxn00093	R00123
MNXR106401	rxn00098	R00128
MNXR106402	rxn00099	R00129
MNXR106403	rxn00103	R00134
MNXR106405	rxn00107	R00139
MNXR106406	rxn00108	R00140
MNXR106407	rxn14341	R00141
MNXR106408	rxn05778	R00145
MNXR106409	rxn05779	R00146
MNXR106412	rxn11949	R00153
MNXR106413	rxn00118	R00157
MNXR106414	rxn05781	R00162
MNXR106415	rxn05782	R00164
MNXR106416	rxn05783	R00165
MNXR106417	rxn05784	R00166
MNXR106419	rxn05786	R00168
MNXR106420	rxn05787	R00169
MNXR106421	rxn05788	R00170
MNXR106422	rxn05790	R00172
MNXR106423	rxn00125	R00175
MNXR106424	rxn00129	R00180
MNXR106425	rxn00131	R00182
MNXR106426	rxn00142	R00193
MNXR106430	rxn00149	R00203
MNXR106431	rxn00152	R00207
MNXR106431	rxn11175	R00207
MNXR106432	rxn00155	R00210
MNXR106433	rxn00156	R00211
MNXR106434	rxn00158	R00213
MNXR106435	rxn00163	R00218
MNXR106436	rxn00172	R00229
MNXR106437	rxn00177	R00237
MNXR106438	rxn00181	R00241
MNXR106439	rxn00185	R00250
MNXR106440	rxn00188	R00254
MNXR106441	rxn00195	R00262
MNXR106443	rxn00196	R00264
MNXR106444	rxn00197	R00265
MNXR106445	rxn00202	R00271
MNXR106446	rxn00204	R00273
MNXR106447	rxn00207	R00276
MNXR106448	rxn00210	R00279
MNXR106455	rxn00215	R00293
MNXR106461	rxn00217	R00300
MNXR106462	rxn00218	R00301
MNXR106463	rxn00219	R00302
MNXR106470	rxn00228	R00318
MNXR106471	rxn00230	R00320
MNXR106472	rxn00232	R00322
MNXR106473	rxn00233	R00324
MNXR106474	rxn00234	R00325
MNXR106476	rxn00235	R00327
MNXR106477	rxn05813	R00329
MNXR106478	rxn00238	R00331
MNXR106479	rxn00240	R00333
MNXR106480	rxn05814	R00334
MNXR106481	rxn00243	R00337
MNXR106482	rxn00244	R00338
MNXR106483	rxn00252	R00346
MNXR106484	rxn00253	R00347
MNXR106485	rxn00254	R00348
MNXR106486	rxn00255	R00350
MNXR106487	rxn00258	R00353
MNXR106488	rxn00259	R00354
MNXR106490	rxn00266	R00363
MNXR106492	rxn00268	R00365
MNXR106493	rxn00271	R00368
MNXR106494	rxn00276	R00373
MNXR106503	rxn05824	R00383
MNXR106504	rxn05825	R00384
MNXR106505	rxn05826	R00385
MNXR106506	rxn05827	R00387
MNXR106507	rxn05828	R00388
MNXR106509	rxn05830	R00390
MNXR106511	rxn05833	R00393
MNXR106513	rxn05835	R00395
MNXR106514	rxn00280	R00398
MNXR106515	rxn14242	R00399
MNXR106516	rxn00284	R00402
MNXR106517	rxn00286	R00406
MNXR106520	rxn14380	R00417
MNXR106521	rxn00298	R00421
MNXR106522	rxn05838	R00422
MNXR106523	rxn05839	R00423
MNXR106525	rxn05841	R00436
MNXR106534	rxn00308	R00445
MNXR106535	rxn00309	R00446
MNXR106535	rxn14000	R00446
MNXR106536	rxn00311	R00448
MNXR106537	rxn00314	R00452
MNXR106538	rxn00315	R00453
MNXR106539	rxn00316	R00454
MNXR106540	rxn00317	R00457
MNXR106541	rxn00318	R00458
MNXR106542	rxn05850	R00459
MNXR106543	rxn00323	R00463
MNXR106544	rxn00326	R00468
MNXR106546	rxn00331	R00473
MNXR106547	rxn00332	R00474
MNXR106549	rxn00334	R00477
MNXR106550	rxn00335	R00478
MNXR106551	rxn00339	R00482
MNXR106552	rxn00341	R00484
MNXR106553	rxn00343	R00486
MNXR106554	rxn00344	R00487
MNXR106555	rxn00345	R00488
MNXR106556	rxn14151	R00493
MNXR106557	rxn00352	R00499
MNXR106558	rxn00357	R00504
MNXR106560	rxn00362	R00510
MNXR106561	rxn00370	R00518
MNXR106562	rxn00376	R00526
MNXR106564	rxn00381	R00531
MNXR106565	rxn00382	R00532
MNXR106566	rxn00384	R00534
MNXR106567	rxn00385	R00535
MNXR106568	rxn00386	R00536
MNXR106569	rxn00387	R00537
MNXR106570	rxn05853	R00538
MNXR106570	rxn05853	R00631
MNXR106571	rxn05854	R00539
MNXR106572	rxn00388	R00540
MNXR106573	rxn05855	R00542
