MNX_ID	Balance	EC	Source	kegg
MNXR94683	true		rxn07919	
MNXR94718	true		rxn07925	
MNXR94720	true		rxn07926	
MNXR94721	true		rxn07927	
MNXR94726	true		rxn07928	
MNXR94727	true		rxn07929	
MNXR94728	true		rxn07930	
MNXR94731	true	3.1.3.77;5.3.2.5	rxn05105	R07393
MNXR94741	true		rxn07931	
MNXR94743	true		rxn07932	
MNXR94744	true		rxn07933	
MNXR94745	true		rxn07934	
MNXR94746	true		rxn07935	
MNXR94747	true		rxn07936	
MNXR94748	true		rxn07937	
MNXR94749	true		rxn07938	
MNXR94753	true		rxn07942	
MNXR94755	true		rxn07944	
MNXR94760	true	2.3.1.40	rxn07949	
MNXR94762	true	2.3.1.40	rxn07951	
MNXR94782	true		rxn09807	
MNXR94787	ambiguous		rxn07969	
MNXR94788	ambiguous		rxn07970	R08880
MNXR94790	true		rxn12783	
MNXR94791	true		rxn12784	
MNXR94793	true		rxn09806	
MNXR94797	true		rxn12585	
MNXR94804	true		rxn05472	
MNXR94808	true		rxn13188	
MNXR94809	true		rxn13189	
MNXR94810	true		rxn13191	
MNXR94811	true		rxn09805	
MNXR94812	true		rxn13193	
MNXR94813	true		rxn12522	
MNXR94814	true		rxn13195	
MNXR94816	true		rxn09830	
MNXR94817	true		rxn09804	
MNXR94820	true		rxn09803	
MNXR94822	true		rxn05473	
MNXR94824	true		rxn05474	
MNXR94828	true		rxn13196	
MNXR94829	true		rxn10420	
MNXR94831	true	1.2.1.29;1.2.1.3;1.2.1.5	rxn02364	R03300
MNXR94832	true		rxn12396	
MNXR94839	true	1.2.1.5	rxn02365	R03302
MNXR94844	true	5.3.2.1;5.3.2.6	rxn02397	R03342
MNXR94845	true		rxn09802	
MNXR94848	true		rxn07972	
MNXR94851	true	2.6.1.40	rxn01481	
MNXR94855	true		rxn05475	
MNXR94856	true		rxn05476	
MNXR94857	true		rxn07973	
MNXR94858	true		rxn09801	
MNXR94859	true		rxn09800	
MNXR94860	true		rxn05477	
MNXR94861	true		rxn07974	
MNXR94863	true		rxn13199	
MNXR94867	true		rxn05478	
MNXR94868	true		rxn07975	
MNXR94869	ambiguous		rxn12752	
MNXR94870	true		rxn12753	
MNXR94871	ambiguous		rxn12754	
MNXR94872	ambiguous		rxn12755	
MNXR94873	ambiguous		rxn12756	
MNXR94874	true		rxn12757	
MNXR94875	ambiguous		rxn12758	
MNXR94876	ambiguous	2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59;4.2.1.60;4.2.1.61	rxn05333	R04535
MNXR94877	true	2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59;4.2.1.60;4.2.1.61	rxn05331	R04965
MNXR94878	true	4.2.1.61	rxn07976	
MNXR94879	ambiguous	2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61	rxn05335	R04568
MNXR94880	true	4.2.1.61	rxn07977	
MNXR94881	ambiguous	2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.59;4.2.1.61	rxn05332	R04544
MNXR94882	true	4.2.1.61	rxn07978	
MNXR94883	ambiguous	2.3.1.-;4.2.1.-;4.2.1.61	rxn07979	
MNXR94884	true	4.2.1.61	rxn07980	
MNXR94885	NA	4.2.1.58	rxn07981	
MNXR94886	true	2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59	rxn05329	R04428
MNXR94887	true	2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59	rxn05330	R04954
MNXR94888	true	2.3.1.-;2.3.1.85;2.3.1.86;4.2.1.58;4.2.1.59;4.2.1.61	rxn05334	R04537
MNXR94891	true	3.1.2.4	rxn03433	R05064
MNXR94899	true	1.14.13.3;1.14.14.9	rxn02363	R03299
MNXR94900	true	3.1.2.4	rxn02261	R03158
MNXR94906	true	4.1.1.-	rxn02913	R04172
MNXR94907	true	1.4.3.4	rxn03358	R04907
MNXR94908	true		rxn13200	
MNXR94910	true	1.2.4.4	rxn01244	R01701
MNXR94911	true	1.2.4.4	rxn02950	
MNXR94913	true		rxn13201	
MNXR94914	true	1.1.1.90	rxn03649	R05347
MNXR94915	true	1.2.1.28;1.2.1.7	rxn12781	
MNXR94922	true	4.1.1.72	rxn13203	
MNXR94924	true		rxn09799	
MNXR94926	true		rxn09798	
MNXR94931	true	1.4.3.4	rxn03342	R04890
MNXR95044	true	4.1.1.77	rxn01894	R02602
MNXR95045	true	4.1.1.77	rxn03675	R05374
MNXR95047	true	5.3.2.6	rxn02788	R03966
MNXR95049	ambiguous		rxn08007	
MNXR95050	true		rxn08008	
MNXR95051	true		rxn08009	
MNXR95055	true	3.5.2.2	rxn11755	R08227
MNXR95070	true	1.3.1.2	rxn11754	R08226
MNXR95099	true	2.4.2.8	rxn11765	R08237
MNXR95102	true		rxn05482	
MNXR95103	true		rxn09648	
MNXR95104	true	3.2.1.86	rxn09992	
MNXR95106	true	6.3.5.2	rxn11772	R08244
MNXR95110	true		rxn10424	
MNXR95111	true		rxn10425	R08323
MNXR95113	true		rxn09701	
MNXR95133	true	3.4.13.18;3.4.13.20;3.4.13.3	rxn01464	R01992
MNXR95139	ambiguous		rxn10658	
MNXR95140	ambiguous		rxn10752	
MNXR95151	true	2.4.1.325	rxn08023	
MNXR95154	NA	3.2.1.1	rxn09952	
MNXR95157	true	1.2.1.31	rxn09637	
MNXR95161	true	2.6.1.1	rxn01757	R02433
MNXR95164	true		rxn10941	
MNXR95165	true	3.2.1.86	rxn08025	
MNXR95409	ambiguous	3.1.4.14	rxn06022	R01623
MNXR95412	true		rxn09788	
MNXR95414	ambiguous	2.5.1.47	rxn02571	R03601
MNXR95427	true	3.6.1.7	rxn00227	R00317
MNXR95428	true		rxn10835	
MNXR95429	true		rxn05488	
MNXR95430	true		rxn08062	
MNXR95438	true	6.3.1.10	rxn05054	R07302
MNXR95441	true	6.3.5.10	rxn03540	R05225
MNXR95445	true		rxn08065	
MNXR95451	true	2.7.4.3	rxn10052	
MNXR95454	true		rxn10427	
MNXR95457	true		rxn10768	
MNXR95458	true		rxn10769	
MNXR95460	true		rxn08069	
MNXR95464	true	3.5.1.90	rxn03541	R05226
MNXR95465	true	2.7.1.156	rxn03536	R05221
MNXR95630	true	1.1.1.399;1.1.1.M7	rxn10432	R08198
MNXR95636	true	2.5.1.47;2.5.1.49;4.2.99.8	rxn05733	R04859
MNXR95652	ambiguous		rxn10433	
MNXR95653	true	4.1.3	rxn10434	R08213
MNXR95656	true	2.3.1.61	rxn01872	R02570
MNXR95657	true	1.2.4.2	rxn01243	R01700
MNXR95659	true		rxn09699	
MNXR95663	true		rxn08096	
MNXR95664	true		rxn11004	
MNXR95863	true	2.7.7.53	rxn01184	R01618
MNXR95866	true	2.7.1.33	rxn03047	R04391
MNXR95895	true		rxn10439	
MNXR95900	true	1.4.3.4	rxn02826	R04025
MNXR96047	true		rxn08158	
MNXR96048	true		rxn08159	
MNXR96051	ambiguous		rxn10440	
MNXR96063	NA	6.3.5.6	rxn06619	
MNXR96064	NA	6.1.1.22	rxn06434	R03648
MNXR96065	true		rxn08160	
MNXR96066	true		rxn05508	
MNXR96069	true		rxn05220	
MNXR96073	true		rxn05507	
MNXR96074	true		rxn13759	
MNXR96076	true		rxn05506	
MNXR96081	true		rxn12404	
MNXR96083	true		rxn09865	
MNXR96095	false	1.4.3.16	rxn09483	
MNXR96100	true	2.6.1.12	rxn00282	R00400
MNXR96101	NA	6.1.1.12;6.1.1.23	rxn06936	R05577
MNXR96102	NA	6.1.1;6.1.1.12;6.1.1.23	rxn06433	R03647
MNXR96105	true		rxn10155	
MNXR96106	true		rxn05217	
MNXR96107	true		rxn08170	
MNXR96113	true	1.20.4.1	rxn08171	
MNXR96120	ambiguous		rxn10441	
MNXR96122	ambiguous		rxn10442	
MNXR96125	true		rxn09864	
MNXR96209	true	3.4.13.20;3.4.13.5	rxn02353	R03288
MNXR96214	true		rxn03415	R05041
MNXR96310	ambiguous		rxn10445	
MNXR96312	ambiguous		rxn10802	
MNXR96313	true		rxn10830	
MNXR96322	true	3.1.3.7	rxn00360	R00508
MNXR96334	true		rxn09693	
MNXR96340	ambiguous	2.8.1.6	rxn08180	
MNXR96459	true		rxn12789	
MNXR96462	true		rxn09824	
MNXR96470	true		rxn10450	
MNXR96474	true		rxn05515	
MNXR96477	ambiguous		rxn10451	
MNXR96488	true		rxn09823	
MNXR96500	ambiguous	3.6.1.26	rxn08199	
MNXR96501	ambiguous	3.6.1.26	rxn08201	
MNXR96503	ambiguous	3.6.1.26	rxn08202	
MNXR96504	ambiguous		rxn10713	
MNXR96505	true	3.6.1.26	rxn08204	
MNXR96556	NA	4.2.1.45	rxn01750	R02426
MNXR96559	true	3.6.1.5;3.6.1.6	rxn00366	R00514
MNXR96561	ambiguous		rxn10672	
MNXR96562	true		rxn09822	
MNXR96611	true	2.7.8.1	rxn06092	R02057
MNXR96648	true		rxn10464	
MNXR96649	true		rxn10465	
MNXR96650	true	2.7.7.M12	rxn10466	
MNXR96651	true	2.7.7.M12	rxn10467	
MNXR96653	true	2.1.1.79	rxn08207	
MNXR96656	true		rxn05539	
MNXR96658	true		rxn08211	
MNXR96661	true	4.2.1.114	rxn10468	
MNXR96662	true	4.2.1.114	rxn10469	
MNXR96663	true		rxn10470	
MNXR96664	true		rxn10471	
MNXR96665	ambiguous		rxn10472	
MNXR96721	ambiguous		rxn10813	
MNXR96724	true	1.2.3.1	rxn11876	R08349
MNXR96737	true		rxn05674	
MNXR96738	NA		rxn10855	
MNXR96739	true		rxn10842	
MNXR96740	true		rxn05214	
MNXR96743	true		rxn05522	
MNXR96744	true		rxn05213	
MNXR96745	true		rxn05523	
MNXR96753	true		rxn09779	
MNXR96754	true		rxn09778	
MNXR96755	true		rxn09777	
MNXR96758	true	3.2.1.86	rxn00608	R00839
MNXR96767	true		rxn08218	
MNXR96777	true		rxn08229	
MNXR96785	ambiguous		rxn10678	
MNXR96790	ambiguous		rxn13929	
MNXR96791	NA		rxn11015	
MNXR96792	NA		rxn10856	
MNXR96798	ambiguous		rxn10797	
MNXR96799	ambiguous		rxn10808	
MNXR96803	true	3.5.4.12	rxn10054	
MNXR96805	true		rxn05525	
MNXR96806	true		rxn08236	
MNXR96810	true		rxn05467	
MNXR96811	NA	1.14.19.1	rxn06134	R02222
MNXR96812	true		rxn12675	
MNXR96815	true		rxn10832	
MNXR96820	true		rxn08240	
MNXR96824	true	2.7.1.-	rxn10475	R08217
MNXR96826	true		rxn12676	
MNXR96827	true		rxn10477	
MNXR96828	NA		rxn10800	
MNXR96831	true		rxn10478	
MNXR96835	true	2.1.1.195	rxn07587	R07773
MNXR96837	true	1.3.1.54	rxn04050	R05812
MNXR96838	ambiguous		rxn07588	R07774
MNXR96839	ambiguous		rxn07589	R07775
MNXR96844	true		rxn08243	
MNXR96846	true		rxn08244	
MNXR96847	ambiguous		rxn10479	
MNXR96848	true		rxn12793	
MNXR96863	true		rxn10480	
MNXR96864	ambiguous	2.1.1.133	rxn04048	R05810
MNXR96865	ambiguous	2.1.1.-	rxn04049	R05811
MNXR96866	true	2.1.1.132	rxn04051	R05813
MNXR96868	ambiguous		rxn08247	
MNXR96869	ambiguous		rxn08248	
MNXR96870	ambiguous		rxn08249	
MNXR96871	true		rxn08251	
MNXR96872	true		rxn08252	
MNXR96873	true		rxn08245	
MNXR96874	ambiguous		rxn08246	
MNXR96875	true		rxn08250	
MNXR96883	true	1.3.3.3	rxn12220	
MNXR96902	true		rxn08259	
MNXR96903	true		rxn08261	
MNXR96907	true		rxn08262	
MNXR96909	true		rxn08264	
MNXR96913	true		rxn05526	
MNXR96928	true		rxn08267	
MNXR96947	true		rxn13245	
MNXR96957	true		rxn08276	
MNXR96958	true	2.1.1.142;2.1.1.41	rxn07312	R07481
MNXR96963	true		rxn08279	
MNXR96986	true	4.2.1.22	rxn05909	R00891
MNXR96996	true		rxn08282	
MNXR96997	true		rxn08283	
MNXR96999	true	1.8.4.4	rxn00826	R01113
MNXR97002	true		rxn05529	
MNXR97003	true	3.6.3.21	rxn10415	
MNXR97008	true	4.1.1.12;4.4.1.1	rxn00624	R00863
MNXR97018	NA	6.1.1.15;6.1.1.16	rxn06435	R03650
MNXR97027	true		rxn09690	
MNXR97031	true		rxn08288	
MNXR97032	true		rxn08287	
MNXR97035	true		rxn10113	
MNXR97043	true		rxn08290	
MNXR97045	true		rxn10857	
MNXR97062	true	2.1.1.37	rxn09888	
MNXR97073	true	1.4.99.1	rxn08291	
MNXR97079	true	2.7.7.41	rxn08307	
MNXR97156	ambiguous	2.7.7.41	rxn08310	
MNXR97160	ambiguous	2.7.7.41	rxn08312	
MNXR97169	NA	2.7.7.41	rxn10992	
MNXR97170	NA		rxn10859	
MNXR97172	true	2.7.1.48	rxn01128	R01548
MNXR97174	true		rxn08313	
MNXR97176	true		rxn12647	
MNXR97177	true	2.7.1.48	rxn01129	R01549
MNXR97178	true	4.1.99.12	rxn05040	R07281
MNXR97182	true		rxn09819	
MNXR97184	ambiguous		rxn10486	
MNXR97317	true	3.2.1.20;3.2.1.22	rxn00817	R01101
MNXR97318	ambiguous		rxn10487	
MNXR97319	ambiguous		rxn10488	
MNXR97322	true		rxn08322	
MNXR97370	true		rxn08328	
MNXR97379	true	1.13.11.16	rxn04603	R06788
MNXR97389	true	1.3.1.20	rxn04822	R07015
MNXR97395	ambiguous		rxn10490	
MNXR97440	ambiguous		rxn10491	
MNXR97441	true		rxn08340	
MNXR97446	true		rxn09768	
MNXR97448	ambiguous		rxn10492	
MNXR97450	true	2.3.1.168	rxn02271	R03174
MNXR97451	true	2.3.1.168	rxn01925	R02662
MNXR97452	true	2.3.1.168	rxn02867	R04097
MNXR97454	true		rxn10055	
MNXR97466	true		rxn08344	
MNXR97468	true		rxn05534	
MNXR97470	true		rxn05536	
MNXR97471	true		rxn05537	
MNXR97472	true		rxn05538	
MNXR97474	true		rxn05541	
MNXR97478	true		rxn05545	
MNXR97479	true		rxn05546	
MNXR97483	true		rxn05548	
MNXR97485	true	3.7.1	rxn03931	
MNXR97486	ambiguous		rxn10493	
MNXR97487	ambiguous		rxn10494	
MNXR97489	ambiguous		rxn08345	R08878
MNXR97496	ambiguous		rxn10495	
MNXR97497	true		rxn08348	
MNXR97498	ambiguous		rxn10075	
MNXR97500	true		rxn08349	
MNXR97501	true	2.5.1.78;2.5.1.9	rxn03080	R04457
MNXR97507	true		rxn12744	
MNXR97513	ambiguous		rxn10498	
MNXR97514	true		rxn10497	
MNXR97515	ambiguous		rxn01272	R01734
MNXR97520	true		rxn10499	
MNXR97524	true	1.17.1.2	rxn08352	R08210
MNXR97525	true	1.17.1.2	rxn04996	R07219
MNXR97528	ambiguous		rxn09575	
MNXR97530	true		rxn08355	
MNXR97534	true		rxn08359	
MNXR97535	NA	2.1.1.37	rxn06799	R04858
MNXR97602	ambiguous	1.8.1.15	rxn12950	
MNXR97624	true	3.6.1.22;3.6.1.9	rxn02154	R03004
MNXR97627	NA	2.1.1.37	rxn05821	R00380
MNXR97758	true		rxn08363	
MNXR97759	true	1.4.3.3	rxn01778	R02457
MNXR97944	true		rxn12863	
MNXR97949	true	2.4.1.173	rxn13260	
MNXR97950	true		rxn09646	
MNXR97951	true		rxn09645	
MNXR99981	true	2.4.1.92	rxn03459	R05109
MNXR99984	true	3.2.1.22	rxn00890	R01194
MNXR100002	true	1.1.3.9	rxn00814	R01098
MNXR100008	NA	3.2.1.22	rxn09983	
MNXR100009	ambiguous	3.2.1.22	rxn09984	
MNXR100010	true	3.2.1.22	rxn02596	R03634
MNXR100015	true		rxn08583	
MNXR100018	true		rxn05567	
MNXR100020	true		rxn05673	
MNXR100021	true		rxn08589	
MNXR100023	true	3.6.3.17	rxn05162	
MNXR100031	true		rxn05568	
MNXR100032	true		rxn08590	
MNXR100034	true		rxn05569	
MNXR100035	true		rxn08593	
MNXR100048	true		rxn12797	
MNXR100051	ambiguous	3.2.1.45;3.2.1.62	rxn01089	R01498
MNXR100052	true		rxn05570	
MNXR100061	true		rxn09680	
MNXR100064	true	2.1.2.10	rxn09498	
MNXR100065	true	1.4.4.2	rxn09499	
MNXR100067	NA	1.4.4.2	rxn06377	R03425
MNXR100068	NA	2.1.2.10	rxn06600	R04125
MNXR100069	NA	1.8.1.4	rxn06493	R03815
MNXR100087	true	5	rxn08597	
MNXR100090	true		rxn13296	
MNXR100095	true		rxn09705	
MNXR100096	true		rxn08600	
MNXR100097	true	1.8.1.7	rxn00070	R00094
MNXR100102	ambiguous		rxn10527	
MNXR100103	ambiguous		rxn10528	
MNXR100104	ambiguous		rxn10529	
MNXR100105	ambiguous		rxn10530	
MNXR100106	ambiguous		rxn10531	
MNXR100115	true	3.2.1.22	rxn00819	R01104
MNXR100127	true		rxn10753	
MNXR100129	true	3.1.3.69	rxn04038	R05791
MNXR100130	true	2.4.1.213	rxn03635	R05328
MNXR100131	true		rxn08603	
MNXR100132	true	6.3.1.11	rxn08604	
MNXR100145	true	2.7.4.8	rxn09562	
MNXR100155	NA	2.4.1.18	rxn08605	
MNXR100176	true	2.3.1.79	rxn08607	
MNXR100177	true		rxn08608	
MNXR100178	true		rxn05194	
MNXR100180	NA		rxn13297	
MNXR100188	true		rxn08617	
MNXR100210	true		rxn08610	
MNXR100211	NA		rxn05580	
MNXR100213	true	2.3.1.61	rxn01873	
MNXR100214	NA		rxn13299	
MNXR100215	ambiguous	2.4.1.1	rxn08611	
MNXR100221	true		rxn05572	
MNXR100223	NA	2.4.1.21	rxn13643	
MNXR100224	NA		rxn13300	
MNXR100227	true		rxn08619	
MNXR100228	true		rxn08620	
MNXR100231	true		rxn08621	
MNXR100235	true		rxn08623	
MNXR100236	true	3.6.3.17	rxn05147	
MNXR100237	true		rxn05226	
MNXR100238	true		rxn05573	
MNXR100245	NA	1.4.7.1	rxn12822	R00021
MNXR100252	NA	6.3.1.2	rxn03406	
MNXR100253	true	6.3.1.2;6.3.5.-	rxn03407	R05030
MNXR100254	NA	6.3.1.2	rxn03409	
MNXR100256	NA	6.3.5.7	rxn06520	
MNXR100257	NA	6.1.1.18	rxn06437	R03652
MNXR100259	true		rxn08625	
MNXR100260	true		rxn09678	
MNXR100261	true		rxn05216	
MNXR100262	true		rxn13301	
MNXR100268	true	2.3.1.97	rxn06549	R03992
MNXR100275	true	1.1.1.251;1.1.1.M6	rxn03856	R05571
MNXR100283	true	2.7.1.2	rxn09502	
MNXR100290	ambiguous		rxn10535	
MNXR100294	NA	1.2.1.70	rxn06591	R04109
MNXR100295	NA	6.1.1;6.1.1.17;6.1.1.24	rxn06937	R05578
MNXR100296	NA	6.1.1.24	rxn06436	R03651
MNXR100298	true		rxn05672	
MNXR100300	true		rxn05297	
MNXR100301	true		rxn08633	
MNXR100304	true		rxn05734	
MNXR100307	true		rxn05577	
MNXR100309	true		rxn05578	
MNXR100311	true		rxn08635	
MNXR100315	true		rxn05579	
MNXR100319	true		rxn08640	
MNXR100322	true		rxn08644	
MNXR100323	true		rxn08645	
MNXR100335	true		rxn08652	
MNXR100339	true		rxn08655	
MNXR100340	true		rxn08656	
MNXR100344	true		rxn12529	
MNXR100349	true	3.4.11.2	rxn12845	
MNXR100351	true		rxn08661	
MNXR100357	true	3.4.11.2	rxn12846	
MNXR100365	NA	6.1.1.14	rxn06438	R03654
MNXR100367	true		rxn10862	
MNXR100371	true		rxn05218	
MNXR100385	true		rxn05471	
MNXR100386	true		rxn08664	
MNXR100387	ambiguous		rxn10751	
MNXR100388	ambiguous		rxn10686	
MNXR100393	true	1.1.1.271	rxn08666	
MNXR100443	true		rxn08674	
MNXR100445	true	1.8.4.2	rxn06527	R03915
MNXR100449	true		rxn08677	
MNXR100451	true	2.3.2.2	rxn09521	
MNXR100506	true		rxn10544	
MNXR100507	ambiguous		rxn10546	
MNXR100509	ambiguous		rxn10547	
MNXR100510	ambiguous		rxn10548	
MNXR100772	ambiguous		rxn10801	
MNXR100774	true		rxn13315	
MNXR100775	true		rxn13316	
MNXR100779	true		rxn13318	
MNXR100780	true		rxn13319	
MNXR100782	true	1.1.1.286;1.1.1.41	rxn00505	R00709
MNXR100786	true		rxn05589	
MNXR100787	true		rxn05590	
MNXR100788	true		rxn12803	
MNXR100791	true		rxn09742	
MNXR100804	true		rxn08743	
MNXR100810	true	1.17.1.2	rxn04113	R05884
MNXR100812	ambiguous		rxn10807	
MNXR100816	true	1.4.1.9	rxn09896	
MNXR100818	true	1.4.3.2	rxn01574	R02197
MNXR100820	NA	6.1.1.5	rxn06440	R03656
MNXR100822	true		rxn05244	
MNXR100824	true		rxn08747	
MNXR100825	true		rxn13321	
MNXR100831	true		rxn08749	
MNXR100832	true		rxn10560	
MNXR100833	true		rxn09741	
MNXR100834	true		rxn13324	
MNXR100836	true		rxn08751	
MNXR100840	true		rxn08752	
MNXR100841	true		rxn05593	
MNXR100843	true		rxn05743	
MNXR100849	true		rxn08754	
MNXR100853	true		rxn10561	
MNXR100854	true		rxn10562	
MNXR100856	true		rxn10563	
MNXR100871	ambiguous		rxn10564	
MNXR100872	ambiguous		rxn10565	
MNXR100874	true	1.17.1.2	rxn08756	R08209
MNXR100876	true		rxn13332	
MNXR100880	true		rxn05594	
MNXR100881	true		rxn08759	
MNXR100883	true	6.2.1.4	rxn01732	R02405
MNXR100884	true	6.2.1.5	rxn01731	R02404
MNXR100885	true	2.7.1.48	rxn00707	R00962
MNXR100901	true		rxn08761	
MNXR100908	ambiguous	2.3.1.41	rxn10026	
MNXR100911	true	2.3.1.41	rxn10029	
MNXR100912	true	2.3.1.-;2.3.1.179;2.3.1.180;2.3.1.41;2.3.1.85;2.3.1.86	rxn05347	R04355
MNXR100913	true	2.3.1.180	rxn08766	
MNXR100916	NA		rxn10863	
MNXR100918	NA		rxn10864	
MNXR100921	ambiguous	2.3.1.41	rxn10034	
MNXR100924	true	2.3.1.41;2.3.1.85	rxn05291	
MNXR100925	ambiguous	2.3.1.41	rxn10038	
MNXR100937	true	2.7.1.5	rxn01390	R01902
MNXR100954	ambiguous		rxn08772	
MNXR100956	true		rxn09897	
MNXR100957	true		rxn09898	
MNXR100958	true		rxn09899	
MNXR100959	true		rxn09900	
MNXR100960	true		rxn09901	
MNXR100961	true		rxn09902	
MNXR100962	true		rxn09903	
MNXR100963	true		rxn09904	
MNXR100964	true		rxn09905	
MNXR100965	true		rxn09906	
MNXR100966	true		rxn09907	
MNXR100967	true		rxn09908	
MNXR100968	true		rxn09909	
MNXR100969	true		rxn09910	
MNXR100970	true		rxn09911	
MNXR100971	true		rxn09912	
MNXR100972	true		rxn09913	
MNXR100973	true		rxn09914	
MNXR100974	true		rxn09915	
MNXR100975	true		rxn09916	
MNXR100976	true		rxn09917	
MNXR100978	true		rxn09919	
MNXR100979	true		rxn09920	
MNXR100980	true		rxn09921	
MNXR100981	true		rxn09922	
MNXR100982	true		rxn09923	
MNXR100983	ambiguous		rxn09924	
MNXR100984	true		rxn09925	
MNXR100985	true	6.3.2.28	rxn09926	
MNXR100986	true		rxn09927	
MNXR100987	true		rxn09928	
MNXR100988	true		rxn09929	
MNXR100989	true		rxn09930	
MNXR100991	true		rxn09932	
MNXR100992	true		rxn09933	
MNXR100993	true		rxn09934	
MNXR100994	true		rxn09935	
MNXR100995	true		rxn09936	
MNXR100996	true		rxn09937	
MNXR100997	true		rxn09938	
MNXR101001	true		rxn10865	
MNXR101002	ambiguous		rxn08773	
MNXR101009	true		rxn02211	R03082
MNXR101014	true		rxn12860	
MNXR101015	true		rxn05597	
MNXR101094	true		rxn05601	
MNXR101121	NA		rxn10905	
MNXR101229	ambiguous		rxn10088	
MNXR101230	NA		rxn10920	
MNXR101252	true		rxn04144	R06194
MNXR101264	NA	6.1.1.6	rxn06442	R03658
MNXR101267	true		rxn05305	
MNXR101269	true		rxn08856	
MNXR101270	true	5.3.1.-	rxn01394	R01906
MNXR101271	true		rxn05692	
MNXR101272	true		rxn08859	
MNXR101273	true	1.1.2.3	rxn08792	
MNXR101275	true	1.1.2.3	rxn08793	
MNXR101278	true		rxn10818	
MNXR101327	true	2.3.1;4.1.1.87	rxn08861	R09482
MNXR101328	true	2.3.1.187	rxn14087	R08944
MNXR101336	true		rxn05607	
MNXR101365	true		rxn09673	
MNXR101366	true		rxn05603	
MNXR101367	true		rxn08868	
MNXR101368	true		rxn05207	
MNXR101369	true		rxn05604	
MNXR101371	true		rxn08866	
MNXR101372	true		rxn05605	
MNXR101374	true		rxn09739	
MNXR101377	true		rxn05609	
MNXR101383	true		rxn05676	
MNXR101384	true		rxn08879	
MNXR101385	true		rxn08880	
MNXR101390	ambiguous		rxn10764	
MNXR101391	ambiguous		rxn10732	
MNXR101392	ambiguous		rxn10763	
MNXR101394	true		rxn08882	
MNXR101395	true		rxn08883	
MNXR101396	NA		rxn09642	
MNXR101397	true	3.2.1.170	rxn08884	R09645
MNXR101400	true		rxn13849	
MNXR101401	true		rxn05610	
MNXR101402	true		rxn08886	
MNXR101403	true		rxn05611	
MNXR101410	ambiguous		rxn10710	
MNXR101411	true	6.4.1.4	rxn02889	R04138
MNXR101416	true	4.1.3.30	rxn09402	
MNXR101420	true	2.1.1.246;2.1.1.90	rxn10568	
MNXR101421	true	2.3.1.-;2.3.1.0;2.3.1.39;2.3.1.85;2.3.1.86	rxn05465	R01626
MNXR101423	ambiguous		rxn10569	
MNXR101426	true		rxn08887	
MNXR101427	ambiguous		rxn08888	
MNXR101428	true		rxn08889	
MNXR101429	ambiguous	3.4.16.4	rxn08890	
MNXR101430	ambiguous	3.4.16.4	rxn08891	
MNXR101431	true	3.4.16.4	rxn08892	
MNXR101432	true	3.4.16.4	rxn08893	
MNXR101433	true	3.4.16.4	rxn08894	
MNXR101434	ambiguous		rxn08895	
MNXR101435	true		rxn08896	
MNXR101436	true		rxn08897	
MNXR101437	ambiguous		rxn08898	
MNXR101438	ambiguous		rxn10805	
MNXR101442	true	1.1.99.16	rxn10985	
MNXR101445	true	4.2.1.109	rxn05104	R07392
MNXR101447	ambiguous		rxn10092	
MNXR101448	true		rxn05293	
MNXR101454	true	3.1.1.1	rxn12033	R08295
MNXR101461	true		rxn08907	
MNXR101462	true		rxn08908	
MNXR101463	true	3.2.1.22	rxn02093	R02926
MNXR101468	true	1.3.1.70	rxn07314	R07483
MNXR101470	ambiguous		rxn01533	R02127
MNXR101478	true	1.4.3.2	rxn00450	R00648
MNXR101479	true		rxn08912	
MNXR101482	true		rxn05613	
MNXR101483	true		rxn08915	
MNXR101484	true	1.8.4.11;1.8.4.13;1.8.4.14	rxn06077	R02025
MNXR101485	true		rxn09940	
MNXR101486	ambiguous		rxn09941	
MNXR101487	true		rxn05614	
MNXR101488	NA	6.1.1.10	rxn06443	R03659
MNXR101490	true		rxn09672	
MNXR101491	true		rxn05615	
MNXR101493	true		rxn08920	
MNXR101496	true	2.7.1.36	rxn09616	
MNXR101497	true	2.7.1.36	rxn09615	
MNXR101498	true	2.7.1.36	rxn09614	
MNXR101508	true		rxn08921	
MNXR101571	true	5.5.1.4	rxn00609	
MNXR101585	true		rxn08925	
MNXR101611	true	3.4.17.13	rxn08926	
MNXR101612	true	3.4.17.13	rxn08927	
MNXR101613	true	3.4.17.13	rxn08928	
MNXR101614	true	3.4.17.13	rxn08929	
MNXR101615	ambiguous	3.4.17.13	rxn08930	
MNXR101616	true		rxn08931	
MNXR101617	ambiguous		rxn08932	
MNXR101619	true	3.2.1.20	rxn05746	
MNXR101620	true		rxn08933	
MNXR101621	true	3.2.1.20;3.2.1.74	rxn08934	
MNXR101622	true	3.2.1.20	rxn08935	
MNXR101623	true	3.2.1.20	rxn08936	
MNXR101624	NA		rxn10401	
MNXR101625	true	3.2.1.10	rxn01259	
MNXR101626	true		rxn08937	
